employee_id,employee_name,date,check_in,check_out,duration_seconds,daily_status,late_arrival,source,localisation,anomaly_injected,profile_label
1007,Rania Gharbi,2026-04-24,2026-04-24T09:28:00,2026-04-24T16:50:52.022458,26572.0,WORKING,True,WEB,Tunis,False,normal_office
1017,Mariem Gharbi,2026-05-06,2026-05-06T08:28:00,2026-05-06T15:29:52.706793,25312.0,WORKING,False,WEB,Tunis,False,normal_office
1038,Aymen Karoui,2026-04-28,2026-04-28T08:42:00,2026-04-28T16:36:19.360186,28459.0,WORKING,False,WEB,Tunis,False,normal_office
1018,Salma Belhaj,2026-05-01,2026-05-01T08:15:00,2026-05-01T16:49:46.105058,30886.0,WORKING,False,WEB,Tunis,False,normal_office
1001,Amira Ferjani,2026-03-24,2026-03-24T07:53:00,2026-03-24T15:04:59.912433,25919.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1032,Leila Chebbi,2026-05-15,2026-05-15T06:35:00,2026-05-15T15:40:40.732857,32740.0,WORKING,False,WEB,Tunis,False,early_bird
1018,Salma Belhaj,2026-03-12,2026-03-12T08:21:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1032,Leila Chebbi,2026-05-07,2026-05-07T07:02:00,2026-05-07T15:33:51.020657,30711.0,WORKING,False,WEB,Tunis,False,early_bird
1047,Salma Karoui,2026-04-07,,,,ABSENT,False,,,False,normal_absent
1029,Karim Trabelsi,2026-03-18,2026-03-18T08:09:00,2026-03-18T16:36:47.788992,30467.0,WORKING,False,WEB,Tunis,False,normal_office
1010,Walid Mejri,2026-05-18,2026-05-18T08:38:00,2026-05-18T17:01:03.228446,30183.0,WORKING,False,WEB,Tunis,False,late_worker
1007,Rania Gharbi,2026-03-02,2026-03-02T08:40:00,2026-03-02T16:30:07.189114,28207.0,WORKING,False,WEB,Tunis,False,normal_office
1024,Omar Trabelsi,2026-05-13,2026-05-13T06:44:00,2026-05-13T15:20:13.740142,30973.0,WORKING,False,WEB,Tunis,False,early_bird
1033,Mariem Sassi,2026-05-12,2026-05-12T06:20:00,2026-05-12T15:02:47.136220,31367.0,WORKING,False,WEB,Tunis,False,early_bird
1030,Salma Belhaj,2026-03-24,2026-03-24T06:56:00,2026-03-24T15:51:05.996052,32105.0,WORKING,False,WEB,Tunis,False,early_bird
1042,Yassine Trabelsi,2026-04-01,2026-04-01T08:03:00,2026-04-01T16:06:04.612367,28984.0,WORKING,False,WEB,Tunis,False,normal_office
1037,Imene Sassi,2026-05-06,2026-05-06T08:32:00,2026-05-06T16:06:26.097666,27266.0,WORKING,False,WEB,Tunis,False,normal_office
1013,Rania Ben Ali,2026-05-19,2026-05-19T09:04:00,2026-05-19T17:17:38.025521,29618.0,REMOTE,False,MOBILE,Remote,False,normal_office
1024,Omar Trabelsi,2026-05-20,2026-05-20T06:57:00,2026-05-20T15:56:49.378818,32389.0,WORKING,False,WEB,Tunis,False,early_bird
1037,Imene Sassi,2026-01-22,2026-01-22T08:37:00,2026-01-22T17:12:55.074878,30955.0,WORKING,False,WEB,Tunis,False,normal_office
1041,Mehdi Gharbi,2026-01-22,2026-01-22T09:05:00,2026-01-22T18:48:35.554680,35015.0,WORKING,False,WEB,Tunis,False,late_worker
1001,Amira Ferjani,2026-04-25,2026-04-25T06:22:00,2026-04-25T13:50:02.468851,26882.0,REMOTE,False,MOBILE,Remote,False,remote_worker
1030,Salma Belhaj,2026-05-01,2026-05-01T06:56:00,2026-05-01T16:08:19.428927,33139.0,WORKING,False,WEB,Tunis,False,early_bird
1017,Mariem Gharbi,2026-03-17,2026-03-17T07:43:00,2026-03-17T15:11:53.894871,26933.0,WORKING,False,WEB,Tunis,False,normal_office
1049,Mehdi Saidi,2026-05-01,,,,ABSENT,False,,,False,normal_absent
1044,Hamza Chebbi,2026-03-06,2026-03-06T08:19:00,2026-03-06T15:45:50.631287,26810.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-02-03,2026-02-03T09:04:00,2026-02-03T17:33:55.143147,30595.0,WORKING,False,WEB,Tunis,False,normal_office
1044,Hamza Chebbi,2026-04-23,2026-04-23T08:34:00,2026-04-23T17:09:59.198046,30959.0,WORKING,False,WEB,Tunis,False,normal_office
1004,Bilel Belhaj,2026-04-14,2026-04-14T08:29:00,2026-04-14T16:27:29.090596,28709.0,WORKING,False,WEB,Tunis,False,normal_office
1024,Omar Trabelsi,2026-02-25,2026-02-25T07:03:00,2026-02-25T15:23:41.755721,30041.0,WORKING,False,WEB,Tunis,False,early_bird
1021,Amira Sassi,2026-05-18,2026-05-18T09:46:00,2026-05-18T18:24:48.004298,31128.0,REMOTE,True,MOBILE,Remote,False,late_worker
1036,Sami Gharbi,2026-03-25,2026-03-25T06:34:00,2026-03-25T23:00:02.985453,59162.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1003,Walid Bouazizi,2026-02-23,,,,ABSENT,False,,,False,normal_absent
1037,Imene Sassi,2026-03-05,2026-03-05T08:30:00,2026-03-05T17:02:46.299421,30766.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-02-09,,,,ABSENT,False,,,False,normal_absent
1009,Sarra Karoui,2026-04-30,2026-04-30T08:44:00,2026-04-30T17:47:36.697476,32616.0,WORKING,False,WEB,Tunis,False,late_worker
1017,Mariem Gharbi,2026-04-28,2026-04-28T08:00:00,2026-04-28T16:11:36.913858,29496.0,WORKING,False,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-05-15,,,,ABSENT,False,,,False,normal_absent
1033,Mariem Sassi,2026-05-01,,,,ABSENT,False,,,False,normal_absent
1044,Hamza Chebbi,2026-04-24,2026-04-24T07:25:00,2026-04-24T15:29:32.351772,29072.0,WORKING,False,WEB,Tunis,False,normal_office
1033,Mariem Sassi,2026-04-09,2026-04-09T07:23:00,2026-04-09T15:37:58.549179,29698.0,WORKING,False,WEB,Tunis,False,early_bird
1008,Imene Ben Ali,2026-05-07,2026-05-07T07:03:00,2026-05-07T15:13:57.961468,29457.0,WORKING,False,WEB,Tunis,False,early_bird
1036,Sami Gharbi,2026-02-12,2026-02-12T10:56:00,2026-02-12T17:36:30.678134,24030.0,REMOTE,True,MOBILE,Remote,False,remote_worker
1026,Mariem Karoui,2026-02-18,2026-02-18T08:42:00,2026-02-18T18:02:42.450242,33642.0,WORKING,False,WEB,Tunis,False,late_worker
1024,Omar Trabelsi,2026-01-27,2026-01-27T06:43:00,2026-01-27T15:25:49.412345,31369.0,WORKING,False,WEB,Tunis,False,early_bird
1032,Leila Chebbi,2026-03-19,2026-03-19T07:14:00,2026-03-19T16:46:29.221870,34349.0,WORKING,False,WEB,Tunis,False,early_bird
1042,Yassine Trabelsi,2026-04-02,,,,ABSENT,False,,,False,normal_absent
1005,Ines Saidi,2026-02-27,2026-02-27T08:06:00,2026-02-27T16:21:54.731627,29754.0,WORKING,False,WEB,Tunis,False,normal_office
1022,Aymen Bouazizi,2026-02-02,2026-02-02T10:23:00,2026-02-02T18:42:58.615845,29998.0,WORKING,True,WEB,Tunis,False,late_worker
1003,Walid Bouazizi,2026-01-28,2026-01-28T08:56:00,2026-01-28T17:52:50.772806,32210.0,REMOTE,False,MOBILE,Remote,False,late_worker
1015,Nour Saidi,2026-02-12,2026-02-12T10:05:00,2026-02-12T18:04:27.160646,28767.0,REMOTE,True,MOBILE,Remote,False,late_worker
1041,Mehdi Gharbi,2026-04-17,2026-04-17T09:42:00,2026-04-17T18:56:21.198932,33261.0,WORKING,True,WEB,Tunis,False,late_worker
1041,Mehdi Gharbi,2026-04-29,2026-04-29T09:54:00,2026-04-29T19:09:28.789628,33328.0,WORKING,True,WEB,Tunis,False,late_worker
1025,Bilel Ben Ali,2026-03-06,2026-03-06T09:10:00,2026-03-06T16:52:38.305890,27758.0,WORKING,True,WEB,Tunis,False,normal_office
1006,Aymen Bouazizi,2026-03-19,,,,ABSENT,False,,,False,normal_absent
1023,Imene Sassi,2026-03-17,2026-03-17T08:09:00,2026-03-17T16:27:03.412167,29883.0,WORKING,False,WEB,Tunis,False,normal_office
1044,Hamza Chebbi,2026-04-24,2026-04-24T09:35:00,2026-04-24T17:54:02.999705,29942.0,WORKING,True,WEB,Tunis,False,normal_office
1004,Bilel Belhaj,2026-03-23,2026-03-23T08:55:00,2026-03-23T16:41:30.600229,27990.0,REMOTE,False,MOBILE,Remote,False,normal_office
1020,Ines Bouazizi,2026-04-22,2026-04-22T08:56:00,2026-04-22T16:42:09.284649,27969.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-04-27,2026-04-27T07:49:00,2026-04-27T16:25:15.870001,30975.0,WORKING,False,WEB,Tunis,False,normal_office
1005,Ines Saidi,2026-04-01,2026-04-01T09:42:00,2026-04-01T18:00:04.815535,29884.0,WORKING,True,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-03-06,2026-03-06T08:11:00,2026-03-06T15:42:24.554192,27084.0,WORKING,False,WEB,Tunis,False,normal_office
1027,Sarra Bouazizi,2026-01-22,2026-01-22T09:24:00,2026-01-22T18:35:25.980170,33085.0,WORKING,True,WEB,Tunis,False,late_worker
1027,Sarra Bouazizi,2026-05-08,,,,ABSENT,False,,,False,normal_absent
1047,Salma Karoui,2026-02-02,,,,ABSENT,False,,,False,normal_absent
1038,Aymen Karoui,2026-05-11,,,,ABSENT,False,,,False,normal_absent
1020,Ines Bouazizi,2026-03-05,2026-03-05T09:04:00,2026-03-05T16:27:27.114385,26607.0,REMOTE,False,MOBILE,Remote,False,normal_office
1049,Mehdi Saidi,2026-02-09,2026-02-09T07:58:00,2026-02-09T14:55:27.709645,25047.0,WORKING,False,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-01-29,2026-01-29T06:50:00,2026-01-29T15:14:59.231857,30299.0,WORKING,False,WEB,Tunis,False,early_bird
1044,Hamza Chebbi,2026-04-09,2026-04-09T09:28:00,2026-04-09T17:16:31.529883,28111.0,WORKING,True,WEB,Tunis,False,normal_office
1034,Mehdi Belhaj,2026-04-16,2026-04-16T08:34:00,2026-04-16T16:56:48.239554,30168.0,WORKING,False,WEB,Tunis,False,normal_office
1039,Hatem Bouazizi,2026-02-17,2026-02-17T04:18:00,2026-02-17T07:40:01.727969,12121.0,WORKING,True,WEB,Tunis,True,anomaly_night_checkin
1028,Hatem Chebbi,2026-02-25,2026-02-25T08:58:00,2026-02-25T17:45:42.702714,31662.0,WORKING,False,WEB,Tunis,False,normal_office
1037,Imene Sassi,2026-04-13,2026-04-13T08:42:00,2026-04-13T16:50:01.572515,29281.0,WORKING,False,WEB,Tunis,False,normal_office
1014,Walid Ferjani,2026-05-01,2026-05-01T09:14:00,2026-05-01T17:05:55.928802,28315.0,WORKING,True,WEB,Tunis,False,normal_office
1034,Mehdi Belhaj,2026-03-16,2026-03-16T08:22:00,2026-03-16T15:34:51.004959,25971.0,WORKING,False,WEB,Tunis,False,normal_office
1022,Aymen Bouazizi,2026-04-27,2026-04-27T09:23:00,2026-04-27T18:13:06.390873,31806.0,WORKING,True,WEB,Tunis,False,late_worker
1031,Amira Bouazizi,2026-02-06,2026-02-06T07:08:00,2026-02-06T15:37:31.467995,30571.0,WORKING,False,WEB,Tunis,False,early_bird
1024,Omar Trabelsi,2026-05-08,2026-05-08T07:01:00,2026-05-08T15:42:40.888770,31300.0,WORKING,False,WEB,Tunis,False,early_bird
1003,Walid Bouazizi,2026-04-07,2026-04-07T11:00:00,2026-04-07T20:34:12.455906,34452.0,WORKING,True,WEB,Tunis,False,late_worker
1025,Bilel Ben Ali,2026-01-29,2026-01-29T08:48:00,2026-01-29T17:23:58.874120,30958.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-05-11,2026-05-11T08:21:00,2026-05-11T17:04:26.121396,31406.0,REMOTE,False,MOBILE,Remote,False,normal_office
1030,Salma Belhaj,2026-04-29,2026-04-29T06:55:00,2026-04-29T14:37:48.288282,27768.0,WORKING,False,WEB,Tunis,False,early_bird
1045,Rania Ferjani,2026-02-11,2026-02-11T09:14:00,2026-02-11T17:05:50.986109,28310.0,WORKING,True,WEB,Tunis,False,normal_office
1028,Hatem Chebbi,2026-01-22,2026-01-22T08:28:00,2026-01-22T16:18:25.609667,28225.0,WORKING,False,WEB,Tunis,False,normal_office
1034,Mehdi Belhaj,2026-02-18,2026-02-18T07:36:00,2026-02-18T16:03:32.897019,30452.0,WORKING,False,WEB,Tunis,False,normal_office
1012,Mariem Gharbi,2026-03-23,2026-03-23T09:52:00,2026-03-23T19:31:50.200343,34790.0,WORKING,True,WEB,Tunis,False,late_worker
1048,Donia Trabelsi,2026-05-10,2026-05-10T08:08:00,2026-05-10T22:30:18.068026,51738.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1016,Hamza Mejri,2026-05-05,2026-05-05T09:28:00,2026-05-05T17:06:36.642579,27516.0,WORKING,True,WEB,Tunis,False,normal_office
1020,Ines Bouazizi,2026-01-30,2026-01-30T08:54:00,2026-01-30T17:21:55.282224,30475.0,WORKING,False,WEB,Tunis,False,normal_office
1003,Walid Bouazizi,2026-03-03,2026-03-03T10:25:00,2026-03-03T19:29:03.031758,32643.0,WORKING,True,WEB,Tunis,False,late_worker
1007,Rania Gharbi,2026-03-12,2026-03-12T07:38:00,2026-03-12T15:21:19.788658,27799.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-03-11,2026-03-11T08:44:00,2026-03-11T17:25:47.079329,31307.0,WORKING,False,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-03-30,2026-03-30T06:36:00,2026-03-30T14:48:32.341873,29552.0,WORKING,False,WEB,Tunis,False,early_bird
1006,Aymen Bouazizi,2026-04-08,2026-04-08T07:15:00,2026-04-08T14:46:11.055356,27071.0,WORKING,False,WEB,Tunis,False,early_bird
1003,Walid Bouazizi,2026-05-20,2026-05-20T09:15:00,2026-05-20T18:14:00.640941,32340.0,WORKING,True,WEB,Tunis,False,late_worker
1045,Rania Ferjani,2026-05-08,2026-05-08T08:30:00,2026-05-08T16:32:33.480717,28953.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-02-25,2026-02-25T08:25:00,2026-02-25T16:12:59.362136,28079.0,WORKING,False,WEB,Tunis,False,normal_office
1028,Hatem Chebbi,2026-03-19,2026-03-19T08:08:00,2026-03-19T16:14:59.378091,29219.0,WORKING,False,WEB,Tunis,False,normal_office
1033,Mariem Sassi,2026-01-30,2026-01-30T06:56:00,2026-01-30T14:59:36.591605,29016.0,WORKING,False,WEB,Tunis,False,early_bird
1042,Yassine Trabelsi,2026-01-23,2026-01-23T09:09:00,2026-01-23T16:50:05.338236,27665.0,WORKING,False,WEB,Tunis,False,normal_office
1046,Ines Mejri,2026-04-28,2026-04-28T08:19:00,2026-04-28T16:21:44.747591,28964.0,WORKING,False,WEB,Tunis,False,normal_office
1028,Hatem Chebbi,2026-03-21,2026-03-21T08:02:00,2026-03-21T16:32:25.511872,30625.0,REMOTE,False,MOBILE,Remote,False,normal_office
1039,Hatem Bouazizi,2026-03-25,2026-03-25T07:09:00,2026-03-25T15:36:05.450681,30425.0,WORKING,False,WEB,Tunis,False,early_bird
1049,Mehdi Saidi,2026-04-13,2026-04-13T08:47:00,2026-04-13T17:23:41.611637,31001.0,REMOTE,False,MOBILE,Remote,False,normal_office
1010,Walid Mejri,2026-04-26,2026-04-26T09:54:00,2026-04-26T18:17:10.602380,30190.0,WORKING,True,WEB,Tunis,False,late_worker
1040,Aymen Mejri,2026-02-03,2026-02-03T07:01:00,2026-02-03T15:23:55.271719,30175.0,WORKING,False,WEB,Tunis,False,early_bird
1025,Bilel Ben Ali,2026-05-18,2026-05-18T08:41:00,2026-05-18T15:32:37.202895,24697.0,WORKING,False,WEB,Tunis,False,normal_office
1029,Karim Trabelsi,2026-02-16,,,,ABSENT,False,,,False,normal_absent
1040,Aymen Mejri,2026-04-01,2026-04-01T07:17:00,2026-04-01T14:41:16.111531,26656.0,WORKING,False,WEB,Tunis,False,early_bird
1020,Ines Bouazizi,2026-01-29,2026-01-29T09:21:00,2026-01-29T17:28:31.098497,29251.0,WORKING,True,WEB,Tunis,False,normal_office
1032,Leila Chebbi,2026-02-09,2026-02-09T07:11:00,2026-02-09T16:10:14.381596,32354.0,WORKING,False,WEB,Tunis,False,early_bird
1027,Sarra Bouazizi,2026-03-19,2026-03-19T08:42:00,2026-03-19T17:43:56.258810,32516.0,WORKING,False,WEB,Tunis,False,late_worker
1044,Hamza Chebbi,2026-04-30,2026-04-30T08:17:00,2026-04-30T16:03:12.692845,27972.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-03-19,2026-03-19T08:28:00,2026-03-19T16:17:33.061586,28173.0,WORKING,False,WEB,Tunis,False,normal_office
1023,Imene Sassi,2026-05-19,2026-05-19T09:16:00,2026-05-19T17:16:04.527570,28804.0,WORKING,True,WEB,Tunis,False,normal_office
1012,Mariem Gharbi,2026-02-02,2026-02-02T10:24:00,2026-02-02T20:08:09.858963,35049.0,REMOTE,True,MOBILE,Remote,False,late_worker
1046,Ines Mejri,2026-03-16,2026-03-16T07:43:00,2026-03-16T15:28:36.602128,27936.0,WORKING,False,WEB,Tunis,False,normal_office
1019,Leila Ferjani,2026-05-13,2026-05-13T08:37:00,2026-05-13T17:06:46.791598,30586.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-05-20,2026-05-20T08:20:00,2026-05-20T15:11:11.896843,24671.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-05-15,2026-05-15T08:12:00,2026-05-15T16:08:11.188670,28571.0,WORKING,False,WEB,Tunis,False,normal_office
1026,Mariem Karoui,2026-05-04,2026-05-04T08:59:00,2026-05-04T17:07:04.791110,29284.0,WORKING,False,WEB,Tunis,False,late_worker
1033,Mariem Sassi,2026-04-22,2026-04-22T06:58:00,2026-04-22T22:04:42.798289,54402.0,WORKING,True,WEB,Tunis,True,anomaly_extreme_duration
1010,Walid Mejri,2026-02-02,2026-02-02T09:26:00,2026-02-02T17:50:51.442193,30291.0,WORKING,True,WEB,Tunis,False,late_worker
1032,Leila Chebbi,2026-03-20,2026-03-20T06:46:00,2026-03-20T14:38:41.370995,28361.0,WORKING,False,WEB,Tunis,False,early_bird
1032,Leila Chebbi,2026-04-02,2026-04-02T06:40:00,2026-04-02T15:08:40.893793,30520.0,WORKING,False,WEB,Tunis,False,early_bird
1038,Aymen Karoui,2026-02-27,2026-02-27T08:32:00,2026-02-27T16:29:25.018827,28645.0,WORKING,False,WEB,Tunis,False,normal_office
1024,Omar Trabelsi,2026-02-09,2026-02-09T06:39:00,2026-02-09T15:25:28.454498,31588.0,WORKING,False,WEB,Tunis,False,early_bird
1034,Mehdi Belhaj,2026-01-28,2026-01-28T08:31:00,2026-01-28T16:18:37.467469,28057.0,WORKING,False,WEB,Tunis,False,normal_office
1034,Mehdi Belhaj,2026-05-06,2026-05-06T08:59:00,2026-05-06T16:37:13.112226,27493.0,WORKING,False,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-02-27,2026-02-27T08:36:00,2026-02-27T18:45:58.151942,36598.0,WORKING,False,WEB,Tunis,False,late_worker
1038,Aymen Karoui,2026-02-19,2026-02-19T08:38:00,2026-02-19T15:35:34.236512,25054.0,WORKING,False,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-02-18,2026-02-18T07:19:00,2026-02-18T15:27:09.527063,29289.0,WORKING,False,WEB,Tunis,False,early_bird
1008,Imene Ben Ali,2026-04-24,2026-04-24T07:08:00,2026-04-24T14:58:41.207476,28241.0,WORKING,False,WEB,Tunis,False,early_bird
1013,Rania Ben Ali,2026-05-06,2026-05-06T09:50:00,2026-05-06T18:03:47.209509,29627.0,WORKING,True,WEB,Tunis,False,normal_office
1004,Bilel Belhaj,2026-04-02,2026-04-02T08:36:00,2026-04-02T16:47:17.361546,29477.0,WORKING,False,WEB,Tunis,False,normal_office
1017,Mariem Gharbi,2026-04-20,,,,ABSENT,False,,,False,normal_absent
1024,Omar Trabelsi,2026-03-31,2026-03-31T07:18:00,2026-03-31T15:52:04.303371,30844.0,WORKING,False,WEB,Tunis,False,early_bird
1049,Mehdi Saidi,2026-01-29,2026-01-29T09:01:00,2026-01-29T17:05:15.477162,29055.0,WORKING,False,WEB,Tunis,False,normal_office
1039,Hatem Bouazizi,2026-04-22,2026-04-22T07:50:00,2026-04-22T16:24:39.491946,30879.0,WORKING,False,WEB,Tunis,False,early_bird
1042,Yassine Trabelsi,2026-05-18,2026-05-18T08:31:00,2026-05-18T15:58:05.630888,26825.0,WORKING,False,WEB,Tunis,False,normal_office
1020,Ines Bouazizi,2026-02-17,2026-02-17T08:51:00,2026-02-17T16:37:05.726925,27965.0,WORKING,False,WEB,Tunis,False,normal_office
1005,Ines Saidi,2026-03-03,2026-03-03T09:15:00,2026-03-03T17:31:19.664819,29779.0,WORKING,True,WEB,Tunis,False,normal_office
1030,Salma Belhaj,2026-02-22,2026-02-22T06:45:00,2026-02-22T15:29:39.544477,31479.0,WORKING,False,WEB,Tunis,False,early_bird
1049,Mehdi Saidi,2026-03-05,2026-03-05T08:13:00,2026-03-05T16:19:20.718024,29180.0,WORKING,False,WEB,Tunis,False,normal_office
1044,Hamza Chebbi,2026-01-26,2026-01-26T08:36:00,2026-01-26T15:42:20.254808,25580.0,WORKING,False,WEB,Tunis,False,normal_office
1011,Aymen Hammami,2026-02-22,,,,ABSENT,False,,,False,normal_absent
1017,Mariem Gharbi,2026-03-31,,,,ABSENT,False,,,False,normal_absent
1025,Bilel Ben Ali,2026-05-04,2026-05-04T09:25:00,2026-05-04T16:22:47.032659,25067.0,WORKING,True,WEB,Tunis,False,normal_office
1021,Amira Sassi,2026-05-18,,,,ABSENT,False,,,False,normal_absent
1023,Imene Sassi,2026-02-06,2026-02-06T08:09:00,2026-02-06T16:51:12.013576,31332.0,WORKING,False,WEB,Tunis,False,normal_office
1010,Walid Mejri,2026-05-14,2026-05-14T09:11:00,2026-05-14T17:50:44.492299,31184.0,WORKING,True,WEB,Tunis,False,late_worker
1032,Leila Chebbi,2026-04-01,2026-04-01T07:00:00,2026-04-01T15:28:54.527680,30534.0,WORKING,False,WEB,Tunis,False,early_bird
1006,Aymen Bouazizi,2026-04-14,2026-04-14T07:04:00,2026-04-14T15:12:24.460929,29304.0,WORKING,False,WEB,Tunis,False,early_bird
1002,Hatem Saidi,2026-02-12,2026-02-12T07:26:00,2026-02-12T14:39:38.739675,26018.0,WORKING,False,WEB,Tunis,False,normal_office
1043,Salma Belhaj,2026-02-20,2026-02-20T09:04:00,2026-02-20T19:30:06.636863,37566.0,WORKING,False,WEB,Tunis,False,late_worker
1022,Aymen Bouazizi,2026-05-14,2026-05-14T11:14:00,2026-05-14T19:34:42.931869,30042.0,WORKING,True,WEB,Tunis,False,late_worker
1007,Rania Gharbi,2026-03-16,,,,ABSENT,False,,,False,normal_absent
1045,Rania Ferjani,2026-04-08,2026-04-08T09:25:00,2026-04-08T16:27:58.961823,25378.0,WORKING,True,WEB,Tunis,False,normal_office
1021,Amira Sassi,2026-03-24,2026-03-24T12:07:00,2026-03-24T20:23:58.042382,29818.0,WORKING,True,WEB,Tunis,False,late_worker
1014,Walid Ferjani,2026-04-21,2026-04-21T09:01:00,2026-04-21T16:42:49.848447,27709.0,WORKING,False,WEB,Tunis,False,normal_office
1047,Salma Karoui,2026-05-08,2026-05-08T08:33:00,2026-05-08T16:25:43.285715,28363.0,WORKING,False,WEB,Tunis,False,normal_office
1043,Salma Belhaj,2026-03-21,2026-03-21T10:51:00,2026-03-21T19:51:14.380756,32414.0,REMOTE,True,MOBILE,Remote,False,late_worker
1021,Amira Sassi,2026-02-17,,,,ABSENT,False,,,False,normal_absent
1032,Leila Chebbi,2026-03-16,2026-03-16T02:10:00,2026-03-16T05:28:33.326657,11913.0,WORKING,True,WEB,Tunis,True,anomaly_night_checkin
1012,Mariem Gharbi,2026-03-03,,,,ABSENT,False,,,False,normal_absent
1047,Salma Karoui,2026-05-12,2026-05-12T08:33:00,2026-05-12T15:01:05.196241,23285.0,REMOTE,False,MOBILE,Remote,False,normal_office
1047,Salma Karoui,2026-05-11,2026-05-11T07:45:00,2026-05-11T15:19:41.414353,27281.0,WORKING,False,WEB,Tunis,False,normal_office
1040,Aymen Mejri,2026-04-17,,,,ABSENT,False,,,False,normal_absent
1003,Walid Bouazizi,2026-05-15,2026-05-15T10:14:00,2026-05-15T19:14:37.674776,32437.0,REMOTE,True,MOBILE,Remote,False,late_worker
1022,Aymen Bouazizi,2026-05-19,2026-05-19T10:06:00,2026-05-19T19:02:12.922484,32172.0,REMOTE,True,MOBILE,Remote,False,late_worker
1012,Mariem Gharbi,2026-02-10,2026-02-10T09:19:00,2026-02-10T18:19:39.056708,32439.0,WORKING,True,WEB,Tunis,False,late_worker
1041,Mehdi Gharbi,2026-01-26,2026-01-26T11:07:00,2026-01-26T20:25:52.218446,33532.0,WORKING,True,WEB,Tunis,False,late_worker
1029,Karim Trabelsi,2026-04-08,2026-04-08T08:13:00,2026-04-08T16:15:12.390978,28932.0,WORKING,False,WEB,Tunis,False,normal_office
1016,Hamza Mejri,2026-02-13,,,,ABSENT,False,,,False,normal_absent
1016,Hamza Mejri,2026-04-13,2026-04-13T08:42:00,2026-04-13T16:00:36.034801,26316.0,WORKING,False,WEB,Tunis,False,normal_office
1007,Rania Gharbi,2026-04-20,2026-04-20T08:27:00,2026-04-20T16:15:49.191907,28129.0,WORKING,False,WEB,Tunis,False,normal_office
1041,Mehdi Gharbi,2026-04-03,2026-04-03T10:29:00,2026-04-03T19:16:50.028434,31670.0,WORKING,True,WEB,Tunis,False,late_worker
1007,Rania Gharbi,2026-01-23,2026-01-23T08:05:00,2026-01-23T16:26:21.472681,30081.0,WORKING,False,WEB,Tunis,False,normal_office
1042,Yassine Trabelsi,2026-05-07,2026-05-07T07:15:00,2026-05-07T15:09:07.181931,28447.0,WORKING,False,WEB,Tunis,False,normal_office
1024,Omar Trabelsi,2026-02-13,2026-02-13T06:13:00,2026-02-13T15:20:05.956836,32825.0,WORKING,False,WEB,Tunis,False,early_bird
1006,Aymen Bouazizi,2026-05-13,2026-05-13T07:03:00,2026-05-13T14:58:17.317409,28517.0,WORKING,False,WEB,Tunis,False,early_bird
1031,Amira Bouazizi,2026-02-16,2026-02-16T06:36:00,2026-02-16T14:55:24.153687,29964.0,WORKING,False,WEB,Tunis,False,early_bird
1049,Mehdi Saidi,2026-02-13,,,,ABSENT,False,,,False,normal_absent
1027,Sarra Bouazizi,2026-04-16,,,,ABSENT,False,,,False,normal_absent
1028,Hatem Chebbi,2026-04-03,2026-04-03T08:27:00,2026-04-03T16:36:31.670803,29371.0,WORKING,False,WEB,Tunis,False,normal_office
1014,Walid Ferjani,2026-03-31,2026-03-31T08:42:00,2026-03-31T16:17:37.131084,27337.0,WORKING,False,WEB,Tunis,False,normal_office
1024,Omar Trabelsi,2026-02-20,2026-02-20T06:51:00,2026-02-20T15:40:01.495390,31741.0,REMOTE,False,MOBILE,Remote,False,early_bird
1044,Hamza Chebbi,2026-02-20,2026-02-20T08:40:00,2026-02-20T16:37:11.109833,28631.0,WORKING,False,WEB,Tunis,False,normal_office
1009,Sarra Karoui,2026-02-15,2026-02-15T08:02:00,,,WORKING,True,WEB,Tunis,True,anomaly_missing_checkout
1037,Imene Sassi,2026-03-20,2026-03-20T07:52:00,2026-03-20T16:08:10.989337,29770.0,REMOTE,False,MOBILE,Remote,False,normal_office
1024,Omar Trabelsi,2026-03-20,2026-03-20T07:27:00,2026-03-20T16:29:47.423005,32567.0,WORKING,False,WEB,Tunis,False,early_bird
